val_loss,val_acc,loss,acc
0.307275673861687,0.8985576923076923,0.3686384621931968,0.9105329949238579
0.5924400464632513,0.848893166678358,0.16138322760222942,0.9536360748497862
0.07428844681832512,0.9783445620789221,0.14543510433292345,0.9558590027823377
0.11935567203640249,0.9619826757070304,0.13661235974549718,0.9564941250055167
0.3415383555145649,0.9095283927426416,0.1490058571611294,0.9577643695275873
